Location,Pixel_val,Coord_val,pixel_x,pixel_y,coord_x,coord_y,value
826,"(16.0, 26.0)","(-12.32860554746436, 8.398838900599674)",16,26,-12.32860555,8.398838901,0.005407794
827,"(16.0, 27.0)","(-12.32860554746436, 8.337261122329274)",16,27,-12.32860555,8.337261122,0.004293913
828,"(16.0, 28.0)","(-12.32860554746436, 8.275683344058873)",16,28,-12.32860555,8.275683344,0.006060096
829,"(16.0, 29.0)","(-12.32860554746436, 8.214105565788474)",16,29,-12.32860555,8.214105566,0.002335662
830,"(16.0, 30.0)","(-12.32860554746436, 8.152527787518073)",16,30,-12.32860555,8.152527788,0.00231462
831,"(16.0, 31.0)","(-12.32860554746436, 8.090950009247674)",16,31,-12.32860555,8.090950009,0.004985128
832,"(16.0, 32.0)","(-12.32860554746436, 8.029372230977273)",16,32,-12.32860555,8.029372231,0.001872738
833,"(16.0, 33.0)","(-12.32860554746436, 7.967794452706873)",16,33,-12.32860555,7.967794453,0.002398788
834,"(16.0, 34.0)","(-12.32860554746436, 7.9062166744364735)",16,34,-12.32860555,7.906216674,0.00294588
835,"(16.0, 35.0)","(-12.32860554746436, 7.844638896166074)",16,35,-12.32860555,7.844638896,0.00904806
836,"(16.0, 36.0)","(-12.32860554746436, 7.783061117895674)",16,36,-12.32860555,7.783061118,0.070022203
837,"(16.0, 37.0)","(-12.32860554746436, 7.721483339625273)",16,37,-12.32860555,7.72148334,0.01136268
838,"(16.0, 38.0)","(-12.32860554746436, 7.659905561354874)",16,38,-12.32860555,7.659905561,0.012982914
839,"(16.0, 39.0)","(-12.32860554746436, 7.598327783084473)",16,39,-12.32860555,7.598327783,0.003871728
840,"(16.0, 40.0)","(-12.32860554746436, 7.536750004814074)",16,40,-12.32860555,7.536750005,0.001214863
841,"(16.0, 41.0)","(-12.32860554746436, 7.475172226543673)",16,41,-12.32860555,7.475172227,0.005007996
842,"(16.0, 42.0)","(-12.32860554746436, 7.413594448273273)",16,42,-12.32860555,7.413594448,0.004397778
843,"(16.0, 43.0)","(-12.32860554746436, 7.3520166700028735)",16,43,-12.32860555,7.35201667,0.00199899
844,"(16.0, 44.0)","(-12.32860554746436, 7.290438891732474)",16,44,-12.32860555,7.290438892,0.000505008
845,"(16.0, 45.0)","(-12.32860554746436, 7.228861113462074)",16,45,-12.32860555,7.228861113,0
846,"(16.0, 46.0)","(-12.32860554746436, 7.167283335191673)",16,46,-12.32860555,7.167283335,0
847,"(16.0, 47.0)","(-12.32860554746436, 7.105705556921274)",16,47,-12.32860555,7.105705557,0
848,"(16.0, 48.0)","(-12.32860554746436, 7.044127778650873)",16,48,-12.32860555,7.044127779,0
849,"(16.0, 49.0)","(-12.32860554746436, 6.982550000380474)",16,49,-12.32860555,6.98255,0
850,"(17.0, 0.0)","(-12.267988880312759, 9.999861135630074)",17,0,-12.26798888,9.999861136,0
851,"(17.0, 1.0)","(-12.267988880312759, 9.938283357359673)",17,1,-12.26798888,9.938283357,0.002146284
852,"(17.0, 2.0)","(-12.267988880312759, 9.876705579089274)",17,2,-12.26798888,9.876705579,0.001094184
853,"(17.0, 3.0)","(-12.267988880312759, 9.815127800818873)",17,3,-12.26798888,9.815127801,0.00084168
854,"(17.0, 4.0)","(-12.267988880312759, 9.753550022548474)",17,4,-12.26798888,9.753550023,0.000272297
855,"(17.0, 5.0)","(-12.267988880312759, 9.691972244278073)",17,5,-12.26798888,9.691972244,0.004545072
856,"(17.0, 6.0)","(-12.267988880312759, 9.630394466007674)",17,6,-12.26798888,9.630394466,0.0052605
857,"(17.0, 7.0)","(-12.267988880312759, 9.568816687737273)",17,7,-12.26798888,9.568816688,0.009342648
858,"(17.0, 8.0)","(-12.267988880312759, 9.507238909466874)",17,8,-12.26798888,9.507238909,0.038780406
859,"(17.0, 9.0)","(-12.267988880312759, 9.445661131196474)",17,9,-12.26798888,9.445661131,0.017678354
860,"(17.0, 10.0)","(-12.267988880312759, 9.384083352926073)",17,10,-12.26798888,9.384083353,0.009952866
861,"(17.0, 11.0)","(-12.267988880312759, 9.322505574655674)",17,11,-12.26798888,9.322505575,0.01462419
862,"(17.0, 12.0)","(-12.267988880312759, 9.260927796385273)",17,12,-12.26798888,9.260927796,0.012772494
863,"(17.0, 13.0)","(-12.267988880312759, 9.199350018114874)",17,13,-12.26798888,9.199350018,0.014431737
864,"(17.0, 14.0)","(-12.267988880312759, 9.137772239844473)",17,14,-12.26798888,9.13777224,0.010015992
865,"(17.0, 15.0)","(-12.267988880312759, 9.076194461574074)",17,15,-12.26798888,9.076194462,0.00326151
866,"(17.0, 16.0)","(-12.267988880312759, 9.014616683303673)",17,16,-12.26798888,9.014616683,0.002756502
867,"(17.0, 17.0)","(-12.267988880312759, 8.953038905033274)",17,17,-12.26798888,8.953038905,0.002503998
868,"(17.0, 18.0)","(-12.267988880312759, 8.891461126762874)",17,18,-12.26798888,8.891461127,0.001508106
869,"(17.0, 19.0)","(-12.267988880312759, 8.829883348492473)",17,19,-12.26798888,8.829883348,0.005071122
870,"(17.0, 20.0)","(-12.267988880312759, 8.768305570222074)",17,20,-12.26798888,8.76830557,0.00284067
871,"(17.0, 21.0)","(-12.267988880312759, 8.706727791951673)",17,21,-12.26798888,8.706727792,0.008669304
872,"(17.0, 22.0)","(-12.267988880312759, 8.645150013681274)",17,22,-12.26798888,8.645150014,0.007016882
873,"(17.0, 23.0)","(-12.267988880312759, 8.583572235410873)",17,23,-12.26798888,8.583572235,0.002609208
874,"(17.0, 24.0)","(-12.267988880312759, 8.521994457140474)",17,24,-12.26798888,8.521994457,0.005555088
875,"(17.0, 25.0)","(-12.267988880312759, 8.460416678870073)",17,25,-12.26798888,8.460416679,0.055677132
876,"(17.0, 26.0)","(-12.267988880312759, 8.398838900599674)",17,26,-12.26798888,8.398838901,0.006480936
877,"(17.0, 27.0)","(-12.267988880312759, 8.337261122329274)",17,27,-12.26798888,8.337261122,0.020275648
878,"(17.0, 28.0)","(-12.267988880312759, 8.275683344058873)",17,28,-12.26798888,8.275683344,0.005428836
879,"(17.0, 29.0)","(-12.267988880312759, 8.214105565788474)",17,29,-12.26798888,8.214105566,0.002146284
880,"(17.0, 30.0)","(-12.267988880312759, 8.152527787518073)",17,30,-12.26798888,8.152527788,0.004566114
881,"(17.0, 31.0)","(-12.267988880312759, 8.090950009247674)",17,31,-12.26798888,8.090950009,0.00364459
882,"(17.0, 32.0)","(-12.267988880312759, 8.029372230977273)",17,32,-12.26798888,8.029372231,0.003955896
883,"(17.0, 33.0)","(-12.267988880312759, 7.967794452706873)",17,33,-12.26798888,7.967794453,0.001388772
884,"(17.0, 34.0)","(-12.267988880312759, 7.9062166744364735)",17,34,-12.26798888,7.906216674,0.005702382
885,"(17.0, 35.0)","(-12.267988880312759, 7.844638896166074)",17,35,-12.26798888,7.844638896,0.009005976
886,"(17.0, 36.0)","(-12.267988880312759, 7.783061117895674)",17,36,-12.26798888,7.783061118,0.004796615
887,"(17.0, 37.0)","(-12.267988880312759, 7.721483339625273)",17,37,-12.26798888,7.72148334,0.004545072
888,"(17.0, 38.0)","(-12.267988880312759, 7.659905561354874)",17,38,-12.26798888,7.659905561,0.007006986
889,"(17.0, 39.0)","(-12.267988880312759, 7.598327783084473)",17,39,-12.26798888,7.598327783,0.004650282
890,"(17.0, 40.0)","(-12.267988880312759, 7.536750004814074)",17,40,-12.26798888,7.536750005,0.003916887
891,"(17.0, 41.0)","(-12.267988880312759, 7.475172226543673)",17,41,-12.26798888,7.475172227,0.005555088
892,"(17.0, 42.0)","(-12.267988880312759, 7.413594448273273)",17,42,-12.26798888,7.413594448,0.007238448
893,"(17.0, 43.0)","(-12.267988880312759, 7.3520166700028735)",17,43,-12.26798888,7.35201667,0.004965912
894,"(17.0, 44.0)","(-12.267988880312759, 7.290438891732474)",17,44,-12.26798888,7.290438892,0.002398788
895,"(17.0, 45.0)","(-12.267988880312759, 7.228861113462074)",17,45,-12.26798888,7.228861113,0
896,"(17.0, 46.0)","(-12.267988880312759, 7.167283335191673)",17,46,-12.26798888,7.167283335,0
897,"(17.0, 47.0)","(-12.267988880312759, 7.105705556921274)",17,47,-12.26798888,7.105705557,0
898,"(17.0, 48.0)","(-12.267988880312759, 7.044127778650873)",17,48,-12.26798888,7.044127779,0
899,"(17.0, 49.0)","(-12.267988880312759, 6.982550000380474)",17,49,-12.26798888,6.98255,0
900,"(18.0, 0.0)","(-12.20737221316116, 9.999861135630074)",18,0,-12.20737221,9.999861136,0
901,"(18.0, 1.0)","(-12.20737221316116, 9.938283357359673)",18,1,-12.20737221,9.938283357,0
902,"(18.0, 2.0)","(-12.20737221316116, 9.876705579089274)",18,2,-12.20737221,9.876705579,2.09E-05
903,"(18.0, 3.0)","(-12.20737221316116, 9.815127800818873)",18,3,-12.20737221,9.815127801,0.00010473
904,"(18.0, 4.0)","(-12.20737221316116, 9.753550022548474)",18,4,-12.20737221,9.753550023,0.000291904
905,"(18.0, 5.0)","(-12.20737221316116, 9.691972244278073)",18,5,-12.20737221,9.691972244,0.001152025
906,"(18.0, 6.0)","(-12.20737221316116, 9.630394466007674)",18,6,-12.20737221,9.630394466,0.001549998
907,"(18.0, 7.0)","(-12.20737221316116, 9.568816687737273)",18,7,-12.20737221,9.568816688,0.005424993
908,"(18.0, 8.0)","(-12.20737221316116, 9.507238909466874)",18,8,-12.20737221,9.507238909,0.003246617
909,"(18.0, 9.0)","(-12.20737221316116, 9.445661131196474)",18,9,-12.20737221,9.445661131,0.002502033
910,"(18.0, 10.0)","(-12.20737221316116, 9.384083352926073)",18,10,-12.20737221,9.384083353,0.004398643
911,"(18.0, 11.0)","(-12.20737221316116, 9.322505574655674)",18,11,-12.20737221,9.322505575,0.005508776
912,"(18.0, 12.0)","(-12.20737221316116, 9.260927796385273)",18,12,-12.20737221,9.260927796,0.008629718
913,"(18.0, 13.0)","(-12.20737221316116, 9.199350018114874)",18,13,-12.20737221,9.199350018,0.006171681
914,"(18.0, 14.0)","(-12.20737221316116, 9.137772239844473)",18,14,-12.20737221,9.13777224,0.011310796
915,"(18.0, 15.0)","(-12.20737221316116, 9.076194461574074)",18,15,-12.20737221,9.076194462,0.008483097
916,"(18.0, 16.0)","(-12.20737221316116, 9.014616683303673)",18,16,-12.20737221,9.014616683,0.003770265
917,"(18.0, 17.0)","(-12.20737221316116, 8.953038905033274)",18,17,-12.20737221,8.953038905,0.003874995
918,"(18.0, 18.0)","(-12.20737221316116, 8.891461126762874)",18,18,-12.20737221,8.891461127,0.002856488
919,"(18.0, 19.0)","(-12.20737221316116, 8.829883348492473)",18,19,-12.20737221,8.829883348,0.003330401
920,"(18.0, 20.0)","(-12.20737221316116, 8.768305570222074)",18,20,-12.20737221,8.76830557,0.003456076
921,"(18.0, 21.0)","(-12.20737221316116, 8.706727791951673)",18,21,-12.20737221,8.706727792,0.007100666
922,"(18.0, 22.0)","(-12.20737221316116, 8.645150013681274)",18,22,-12.20737221,8.645150014,0.003481996
923,"(18.0, 23.0)","(-12.20737221316116, 8.583572235410873)",18,23,-12.20737221,8.583572235,0.003623644
924,"(18.0, 24.0)","(-12.20737221316116, 8.521994457140474)",18,24,-12.20737221,8.521994457,0.006744585
925,"(18.0, 25.0)","(-12.20737221316116, 8.460416678870073)",18,25,-12.20737221,8.460416679,0.022328348
926,"(18.0, 26.0)","(-12.20737221316116, 8.398838900599674)",18,26,-12.20737221,8.398838901,0.010577688
927,"(18.0, 27.0)","(-12.20737221316116, 8.337261122329274)",18,27,-12.20737221,8.337261122,0.001626321
928,"(18.0, 28.0)","(-12.20737221316116, 8.275683344058873)",18,28,-12.20737221,8.275683344,0.008378367
929,"(18.0, 29.0)","(-12.20737221316116, 8.214105565788474)",18,29,-12.20737221,8.214105566,0.004293913
930,"(18.0, 30.0)","(-12.20737221316116, 8.152527787518073)",18,30,-12.20737221,8.152527788,0.003246617
931,"(18.0, 31.0)","(-12.20737221316116, 8.090950009247674)",18,31,-12.20737221,8.090950009,0.002460332
932,"(18.0, 32.0)","(-12.20737221316116, 8.029372230977273)",18,32,-12.20737221,8.029372231,0.003770265
933,"(18.0, 33.0)","(-12.20737221316116, 7.967794452706873)",18,33,-12.20737221,7.967794453,0.006011478
934,"(18.0, 34.0)","(-12.20737221316116, 7.9062166744364735)",18,34,-12.20737221,7.906216674,0.011708768
935,"(18.0, 35.0)","(-12.20737221316116, 7.844638896166074)",18,35,-12.20737221,7.844638896,0.003581752
936,"(18.0, 36.0)","(-12.20737221316116, 7.783061117895674)",18,36,-12.20737221,7.783061118,0.007547799
937,"(18.0, 37.0)","(-12.20737221316116, 7.721483339625273)",18,37,-12.20737221,7.72148334,0.005110804
938,"(18.0, 38.0)","(-12.20737221316116, 7.659905561354874)",18,38,-12.20737221,7.659905561,0.006786477
939,"(18.0, 39.0)","(-12.20737221316116, 7.598327783084473)",18,39,-12.20737221,7.598327783,0.039881027
940,"(18.0, 40.0)","(-12.20737221316116, 7.536750004814074)",18,40,-12.20737221,7.536750005,0.01294802
941,"(18.0, 41.0)","(-12.20737221316116, 7.475172226543673)",18,41,-12.20737221,7.475172227,0.006954045
942,"(18.0, 42.0)","(-12.20737221316116, 7.413594448273273)",18,42,-12.20737221,7.413594448,0.0041054
943,"(18.0, 43.0)","(-12.20737221316116, 7.3520166700028735)",18,43,-12.20737221,7.35201667,0.003120942
944,"(18.0, 44.0)","(-12.20737221316116, 7.290438891732474)",18,44,-12.20737221,7.290438892,0.003895941
945,"(18.0, 45.0)","(-12.20737221316116, 7.228861113462074)",18,45,-12.20737221,7.228861113,0
946,"(18.0, 46.0)","(-12.20737221316116, 7.167283335191673)",18,46,-12.20737221,7.167283335,0
947,"(18.0, 47.0)","(-12.20737221316116, 7.105705556921274)",18,47,-12.20737221,7.105705557,0
948,"(18.0, 48.0)","(-12.20737221316116, 7.044127778650873)",18,48,-12.20737221,7.044127779,0
949,"(18.0, 49.0)","(-12.20737221316116, 6.982550000380474)",18,49,-12.20737221,6.98255,0
950,"(19.0, 0.0)","(-12.146755546009558, 9.999861135630074)",19,0,-12.14675555,9.999861136,0
951,"(19.0, 1.0)","(-12.146755546009558, 9.938283357359673)",19,1,-12.14675555,9.938283357,0
952,"(19.0, 2.0)","(-12.146755546009558, 9.876705579089274)",19,2,-12.14675555,9.876705579,0.00031563
953,"(19.0, 3.0)","(-12.146755546009558, 9.815127800818873)",19,3,-12.14675555,9.815127801,0.000483966
954,"(19.0, 4.0)","(-12.146755546009558, 9.753550022548474)",19,4,-12.14675555,9.753550023,0.000293243
955,"(19.0, 5.0)","(-12.146755546009558, 9.691972244278073)",19,5,-12.14675555,9.691972244,0.000252504
956,"(19.0, 6.0)","(-12.146755546009558, 9.630394466007674)",19,6,-12.14675555,9.630394466,0.001115226
957,"(19.0, 7.0)","(-12.146755546009558, 9.568816687737273)",19,7,-12.14675555,9.568816688,0.003745476
958,"(19.0, 8.0)","(-12.146755546009558, 9.507238909466874)",19,8,-12.14675555,9.507238909,0.002167326
959,"(19.0, 9.0)","(-12.146755546009558, 9.445661131196474)",19,9,-12.14675555,9.445661131,0.002639186
960,"(19.0, 10.0)","(-12.146755546009558, 9.384083352926073)",19,10,-12.14675555,9.384083353,0.0010521
961,"(19.0, 11.0)","(-12.146755546009558, 9.322505574655674)",19,11,-12.14675555,9.322505575,0.003324636
962,"(19.0, 12.0)","(-12.146755546009558, 9.260927796385273)",19,12,-12.14675555,9.260927796,0.006691356
963,"(19.0, 13.0)","(-12.146755546009558, 9.199350018114874)",19,13,-12.14675555,9.199350018,0.003058104
964,"(19.0, 14.0)","(-12.146755546009558, 9.137772239844473)",19,14,-12.14675555,9.13777224,0.007806582
965,"(19.0, 15.0)","(-12.146755546009558, 9.076194461574074)",19,15,-12.14675555,9.076194462,0.003766518
966,"(19.0, 16.0)","(-12.146755546009558, 9.014616683303673)",19,16,-12.14675555,9.014616683,0.007953876
967,"(19.0, 17.0)","(-12.146755546009558, 8.953038905033274)",19,17,-12.14675555,8.953038905,0.009405774
968,"(19.0, 18.0)","(-12.146755546009558, 8.891461126762874)",19,18,-12.14675555,8.891461127,0.018160111
969,"(19.0, 19.0)","(-12.146755546009558, 8.829883348492473)",19,19,-12.14675555,8.829883348,0.008395758
970,"(19.0, 20.0)","(-12.146755546009558, 8.768305570222074)",19,20,-12.14675555,8.76830557,0.003198384
971,"(19.0, 21.0)","(-12.146755546009558, 8.706727791951673)",19,21,-12.14675555,8.706727792,0.00725949
972,"(19.0, 22.0)","(-12.146755546009558, 8.645150013681274)",19,22,-12.14675555,8.645150014,0.002932428
973,"(19.0, 23.0)","(-12.146755546009558, 8.583572235410873)",19,23,-12.14675555,8.583572235,0.003219426
974,"(19.0, 24.0)","(-12.146755546009558, 8.521994457140474)",19,24,-12.14675555,8.521994457,0.007701372
975,"(19.0, 25.0)","(-12.146755546009558, 8.460416678870073)",19,25,-12.14675555,8.460416679,0.005071122
976,"(19.0, 26.0)","(-12.146755546009558, 8.398838900599674)",19,26,-12.14675555,8.398838901,0.00704907
977,"(19.0, 27.0)","(-12.146755546009558, 8.337261122329274)",19,27,-12.14675555,8.337261122,0.008860123
978,"(19.0, 28.0)","(-12.146755546009558, 8.275683344058873)",19,28,-12.14675555,8.275683344,0.008500968
979,"(19.0, 29.0)","(-12.146755546009558, 8.214105565788474)",19,29,-12.14675555,8.214105566,0.004124232
980,"(19.0, 30.0)","(-12.146755546009558, 8.152527787518073)",19,30,-12.14675555,8.152527788,0.002987964
981,"(19.0, 31.0)","(-12.146755546009558, 8.090950009247674)",19,31,-12.14675555,8.090950009,0.002764861
982,"(19.0, 32.0)","(-12.146755546009558, 8.029372230977273)",19,32,-12.14675555,8.029372231,0.011194344
983,"(19.0, 33.0)","(-12.146755546009558, 7.967794452706873)",19,33,-12.14675555,7.967794453,0.005218416
984,"(19.0, 34.0)","(-12.146755546009558, 7.9062166744364735)",19,34,-12.14675555,7.906216674,0.004566114
985,"(19.0, 35.0)","(-12.146755546009558, 7.844638896166074)",19,35,-12.14675555,7.844638896,0.005975928
986,"(19.0, 36.0)","(-12.146755546009558, 7.783061117895674)",19,36,-12.14675555,7.783061118,0.006220938
987,"(19.0, 37.0)","(-12.146755546009558, 7.721483339625273)",19,37,-12.14675555,7.72148334,0.00589176
988,"(19.0, 38.0)","(-12.146755546009558, 7.659905561354874)",19,38,-12.14675555,7.659905561,0.005954886
989,"(19.0, 39.0)","(-12.146755546009558, 7.598327783084473)",19,39,-12.14675555,7.598327783,0.011846646
990,"(19.0, 40.0)","(-12.146755546009558, 7.536750004814074)",19,40,-12.14675555,7.536750005,0.008587826
991,"(19.0, 41.0)","(-12.146755546009558, 7.475172226543673)",19,41,-12.14675555,7.475172227,0.006144264
992,"(19.0, 42.0)","(-12.146755546009558, 7.413594448273273)",19,42,-12.14675555,7.413594448,0.0063126
993,"(19.0, 43.0)","(-12.146755546009558, 7.3520166700028735)",19,43,-12.14675555,7.35201667,0.004019022
994,"(19.0, 44.0)","(-12.146755546009558, 7.290438891732474)",19,44,-12.14675555,7.290438892,0.00294588
995,"(19.0, 45.0)","(-12.146755546009558, 7.228861113462074)",19,45,-12.14675555,7.228861113,0.001298647
996,"(19.0, 46.0)","(-12.146755546009558, 7.167283335191673)",19,46,-12.14675555,7.167283335,0
997,"(19.0, 47.0)","(-12.146755546009558, 7.105705556921274)",19,47,-12.14675555,7.105705557,0
998,"(19.0, 48.0)","(-12.146755546009558, 7.044127778650873)",19,48,-12.14675555,7.044127779,0
999,"(19.0, 49.0)","(-12.146755546009558, 6.982550000380474)",19,49,-12.14675555,6.98255,0
1000,"(20.0, 0.0)","(-12.086138878857959, 9.999861135630074)",20,0,-12.08613888,9.999861136,0
1001,"(20.0, 1.0)","(-12.086138878857959, 9.938283357359673)",20,1,-12.08613888,9.938283357,6.31E-05
1002,"(20.0, 2.0)","(-12.086138878857959, 9.876705579089274)",20,2,-12.08613888,9.876705579,0.000568134
1003,"(20.0, 3.0)","(-12.086138878857959, 9.815127800818873)",20,3,-12.08613888,9.815127801,0.000336672
1004,"(20.0, 4.0)","(-12.086138878857959, 9.753550022548474)",20,4,-12.08613888,9.753550023,0.000209459
1005,"(20.0, 5.0)","(-12.086138878857959, 9.691972244278073)",20,5,-12.08613888,9.691972244,0.000399798
1006,"(20.0, 6.0)","(-12.086138878857959, 9.630394466007674)",20,6,-12.08613888,9.630394466,0.00147294
1007,"(20.0, 7.0)","(-12.086138878857959, 9.568816687737273)",20,7,-12.08613888,9.568816688,0.002567124
1008,"(20.0, 8.0)","(-12.086138878857959, 9.507238909466874)",20,8,-12.08613888,9.507238909,0.002609208
1009,"(20.0, 9.0)","(-12.086138878857959, 9.445661131196474)",20,9,-12.08613888,9.445661131,0.005299317
1010,"(20.0, 10.0)","(-12.086138878857959, 9.384083352926073)",20,10,-12.08613888,9.384083353,0.001388772
1011,"(20.0, 11.0)","(-12.086138878857959, 9.322505574655674)",20,11,-12.08613888,9.322505575,0.001935864
1012,"(20.0, 12.0)","(-12.086138878857959, 9.260927796385273)",20,12,-12.08613888,9.260927796,0.003640266
1013,"(20.0, 13.0)","(-12.086138878857959, 9.199350018114874)",20,13,-12.08613888,9.199350018,0.004629048
